"ID","OS","MEMORY_GB","CPU_CORES","DISK_GB","LOCATION","OWNER","PROVIDER","STATUS","LAST_UPDATED","TAGS"
"c49425f3-adf0-480c-94b7-172c00b15dd0","Red Hat Enterprise Linux",208,10,895,"Anguilla","Katherine Sullivan","Google Cloud Platform","Stopped","2023-05-04 03:30:55.000","{""costCenter"":201,""instanceId"":""94b-58-b3a6a0772cc63a0"",""name"":""conference""}"
"c4a5c087-75ab-4c32-bc6a-feece4e95eb2","CentOS",126,20,3989,"Indonesia","Debra Alvarez","Google Cloud Platform","Paused","2023-05-07 08:23:44.000","{""costCenter"":480,""instanceId"":""f84-87-4794b7386bac053"",""name"":""fund""}"
"c4ab209c-b361-454b-887c-d5893cc6cad5","Red Hat Enterprise Linux",213,15,2186,"Armenia","Carl Brown","Microsoft Azure","Stopped","2023-05-05 02:52:03.000","{""costCenter"":234,""instanceId"":""i-406558-ba6f7-7cabf"",""name"":""animal""}"
"c605e30f-73ef-4206-ab37-cb0a289abdb8","CentOS",129,57,458,"Saint Barthelemy","Tracy Chen","Google Cloud Platform","Running","2023-05-03 18:45:21.000","{""costCenter"":375,""instanceId"":""8d7-66-1a0e440bb6306f9"",""name"":""travel""}"
"c60f3747-f3ab-4c64-8603-1c0d0d9d57e7","Red Hat Enterprise Linux",52,53,2121,"United States Virgin Islands","William Leach","Amazon Web Services","Running","2023-05-07 08:19:09.000","{""costCenter"":113,""instanceId"":""i-fd86368b"",""name"":""field""}"
"c6587868-3515-498b-b747-c4075ad388b3","Windows Server",164,28,501,"Micronesia","Deborah Jackson","Google Cloud Platform","Paused","2023-05-08 07:16:22.000","{""costCenter"":775,""instanceId"":""2ef-97-d0d71f6188cd48e"",""name"":""special""}"
"c66b59bb-7676-4692-b7f0-94522d60bbec","Red Hat Enterprise Linux",248,12,2454,"Palau","Mary Garcia","Microsoft Azure","Running","2023-05-06 13:19:40.000","{""costCenter"":775,""instanceId"":""i-d32bd4-4ea9d-1b93b"",""name"":""kitchen""}"
"c6700703-248d-406a-bf38-77e3ad3132a9","Windows Server",142,42,2618,"Jamaica","Austin Washington","Amazon Web Services","Stopped","2023-05-05 08:23:58.000","{""costCenter"":458,""instanceId"":""i-22409fb4"",""name"":""place""}"
"c68c244d-a5fe-423c-95b5-7a0f2d58da04","Debian",175,16,1420,"Saint Vincent and the Grenadines","Gabrielle Evans","Google Cloud Platform","Running","2023-05-09 00:49:37.000","{""costCenter"":226,""instanceId"":""540-76-bdc64b0f4050f0a"",""name"":""kitchen""}"
"c6a46018-baef-4dd5-a7d3-702b957ea256","Red Hat Enterprise Linux",7,55,3955,"Korea","Aaron Hamilton","Amazon Web Services","Stopped","2023-05-03 07:11:35.000","{""costCenter"":535,""instanceId"":""i-f1b46df4"",""name"":""well""}"
"c6fe39a5-8d9e-4a34-93f0-0d12127794e2","Windows Server",218,10,2459,"Portugal","Valerie Rivera","Amazon Web Services","Paused","2023-05-06 15:28:29.000","{""costCenter"":296,""instanceId"":""i-9f27d292"",""name"":""final""}"
"c7776d48-ec6a-4ce1-971c-f91e37251cdf","Debian",13,30,4014,"Aruba","Margaret Robinson","Microsoft Azure","Stopped","2023-05-07 14:09:34.000","{""costCenter"":846,""instanceId"":""i-facea3-e73f6-99338"",""name"":""upon""}"
"c8e6db77-004e-43e0-9dbb-290d9c0e1c95","Ubuntu",18,7,1808,"Falkland Islands (Malvinas)","Krista Hughes","Amazon Web Services","Running","2023-05-07 11:01:43.000","{""costCenter"":171,""instanceId"":""i-e2f49147"",""name"":""act""}"
"c99717da-3d79-47b9-a281-41cde1173433","Ubuntu",15,16,3686,"Timor-Leste","Megan Pena","Microsoft Azure","Running","2023-05-09 03:27:10.000","{""costCenter"":263,""instanceId"":""i-382253-c4454-4ddfe"",""name"":""quality""}"
"c9b68013-6630-4718-9894-fe4e68826980","Windows Server",61,42,2698,"Dominican Republic","Kelsey Khan","Amazon Web Services","Paused","2023-05-03 00:30:59.000","{""costCenter"":986,""instanceId"":""i-de1fdb34"",""name"":""partner""}"
"ca00deb7-189a-4dd1-9f85-38c1cb6b4fe3","Windows Server",40,54,1453,"Jersey","Randall Smith","Amazon Web Services","Stopped","2023-05-01 09:05:41.000","{""costCenter"":561,""instanceId"":""i-a16ca1a9"",""name"":""new""}"
"cabb3515-c1db-49d0-a08a-427b42761774","Debian",68,64,3641,"Palestinian Territory","Sabrina Walsh","Amazon Web Services","Running","2023-05-02 22:22:28.000","{""costCenter"":675,""instanceId"":""i-f142f227"",""name"":""body""}"
"caebc372-a7d9-459d-a219-54303ca46ced","Windows Server",14,27,3763,"Tuvalu","John Rodriguez","Microsoft Azure","Running","2023-05-08 20:41:24.000","{""costCenter"":613,""instanceId"":""i-0b0c78-9fbab-c8896"",""name"":""must""}"
"cb4c34c0-d2a0-4e9f-ac2c-5de6c7e186ef","Red Hat Enterprise Linux",144,32,1917,"Turkey","Steven Hahn","Google Cloud Platform","Paused","2023-05-05 13:06:42.000","{""costCenter"":316,""instanceId"":""14c-c9-5a66763b941f643"",""name"":""truth""}"
"cb99df8e-16ac-4cda-a8d1-80f6354da602","Ubuntu",9,20,993,"Liechtenstein","John Harris","Amazon Web Services","Stopped","2023-05-03 12:31:40.000","{""costCenter"":516,""instanceId"":""i-2779d7c8"",""name"":""heavy""}"
"cbf93779-6098-4345-83d5-613828ca7e21","Ubuntu",91,52,1300,"Uganda","Mary Pena","Google Cloud Platform","Paused","2023-05-07 02:34:36.000","{""costCenter"":303,""instanceId"":""083-50-ba31ed80385f681"",""name"":""impact""}"
"ccb2fc39-ce68-42d5-9a8a-3ee57fa61ba0","CentOS",256,25,262,"Gibraltar","Samantha Cross","Google Cloud Platform","Running","2023-05-04 23:39:03.000","{""costCenter"":841,""instanceId"":""522-b6-8fcaa60ba5e70ba"",""name"":""sure""}"
"cce8bef1-2ae1-4539-afca-a706b5096b02","Windows Server",227,1,763,"Guatemala","Mary Wolf","Google Cloud Platform","Stopped","2023-05-09 08:46:06.000","{""costCenter"":215,""instanceId"":""507-c6-16b5c1417aa0674"",""name"":""cup""}"
"cd30227a-0d5b-44bd-a187-93090c5d36be","Windows Server",68,64,1959,"Saint Helena","Morgan Harrell","Microsoft Azure","Paused","2023-05-08 06:51:18.000","{""costCenter"":586,""instanceId"":""i-6923e1-0090c-7b7db"",""name"":""play""}"
"ce35e1ec-65e0-4309-8cf1-c3a62e56f852","Ubuntu",39,51,3295,"Greenland","Nicholas Gaines","Amazon Web Services","Stopped","2023-05-02 08:50:58.000","{""costCenter"":692,""instanceId"":""i-9190d4cb"",""name"":""walk""}"
"ce96e5ee-844b-4fd1-9bc4-298c63299413","Red Hat Enterprise Linux",155,3,1563,"Montenegro","Patrick Gonzalez","Amazon Web Services","Running","2023-05-09 00:41:57.000","{""costCenter"":753,""instanceId"":""i-316872dd"",""name"":""change""}"
"ced08f7c-08df-4e48-a069-64c10d1482a3","Ubuntu",182,60,3582,"Algeria","William Allen","Google Cloud Platform","Stopped","2023-05-02 02:56:34.000","{""costCenter"":191,""instanceId"":""0af-54-0e8fa0a835fe3df"",""name"":""add""}"
"ceebc3ed-1332-47f1-979a-c88fec08d7fa","Windows Server",77,57,143,"Saint Lucia","Tyler Lawrence","Google Cloud Platform","Stopped","2023-05-03 07:21:22.000","{""costCenter"":284,""instanceId"":""536-4f-3da6c01c1b8b1bf"",""name"":""forget""}"
"cf31adb7-c9c5-4f05-810a-8f9bb76c5fee","Red Hat Enterprise Linux",5,32,3461,"Grenada","Jeffrey Yang","Microsoft Azure","Stopped","2023-05-07 16:13:26.000","{""costCenter"":659,""instanceId"":""i-b9cd82-7d54b-dc1f0"",""name"":""gas""}"
"cf932cd3-7d51-4fca-8507-5cb18a059f01","Red Hat Enterprise Linux",165,8,771,"Angola","Suzanne Barber","Amazon Web Services","Paused","2023-05-09 13:46:52.000","{""costCenter"":573,""instanceId"":""i-e57e94c7"",""name"":""company""}"
"cf942a5b-b2bc-44c6-9c65-9f2e124c9e08","Windows Server",239,28,2282,"Faroe Islands","Edward Roberson","Amazon Web Services","Paused","2023-05-09 01:43:25.000","{""costCenter"":630,""instanceId"":""i-756a9707"",""name"":""ready""}"
"cf981ca8-e678-40db-a6fc-e9572dc90ce2","Red Hat Enterprise Linux",11,28,260,"Estonia","Victoria Odom","Google Cloud Platform","Paused","2023-05-08 07:20:20.000","{""costCenter"":972,""instanceId"":""b6f-27-242ab7a7c5b36c7"",""name"":""whose""}"
"d03670dd-c6fc-4151-a0d3-b5cf6dbe52b9","Windows Server",159,10,69,"New Caledonia","Mark Miller","Amazon Web Services","Running","2023-05-07 13:28:10.000","{""costCenter"":685,""instanceId"":""i-04758ad0"",""name"":""throw""}"
"d0613609-72cb-457d-9fcd-db9c12e38704","Windows Server",226,12,1472,"Jamaica","Jennifer Wheeler","Google Cloud Platform","Running","2023-05-08 04:05:47.000","{""costCenter"":431,""instanceId"":""685-79-612cf1e98996e0d"",""name"":""white""}"
"d0c6b101-44ce-48ff-a049-bbb9fbb80805","Debian",15,20,2421,"Mauritania","Michael Reed","Google Cloud Platform","Running","2023-05-09 08:26:19.000","{""costCenter"":753,""instanceId"":""f6f-bf-353c2cc19a9c041"",""name"":""sister""}"
"d12d4bc3-177d-4cf7-b7e9-6ea0df41ef9f","Windows Server",21,27,3397,"Myanmar","John Lindsey","Google Cloud Platform","Paused","2023-05-08 11:56:11.000","{""costCenter"":873,""instanceId"":""ed8-e5-c8cb1037b45a295"",""name"":""join""}"
"d1536dff-adf8-4050-9390-78c4914c73c2","Debian",171,11,2758,"Costa Rica","Jared Skinner","Google Cloud Platform","Stopped","2023-05-05 09:41:20.000","{""costCenter"":232,""instanceId"":""1a2-d0-44b209397b387be"",""name"":""brother""}"
"d182c0b6-d9e3-4bb5-a986-9a659cb734ba","Debian",4,44,1106,"Hong Kong","Nathaniel Munoz","Amazon Web Services","Stopped","2023-05-09 01:39:56.000","{""costCenter"":660,""instanceId"":""i-4197f061"",""name"":""American""}"
"d1c99f87-8c0e-4011-9732-1460c58efb6d","Red Hat Enterprise Linux",172,26,3569,"Malta","Mrs. Latoya Nelson","Microsoft Azure","Running","2023-05-06 17:31:12.000","{""costCenter"":760,""instanceId"":""i-0d311d-a24cd-78d5e"",""name"":""next""}"
"d28144fe-f9e5-4237-b3b7-f1f71b3f5335","Debian",76,22,4085,"Guyana","Terry Cruz","Amazon Web Services","Stopped","2023-05-07 17:53:53.000","{""costCenter"":720,""instanceId"":""i-0584bc2d"",""name"":""century""}"
"d2a05129-fcfc-43b4-a74b-7b9c131c56b3","CentOS",46,31,1646,"Uruguay","Monica Jackson","Microsoft Azure","Paused","2023-05-05 17:54:30.000","{""costCenter"":687,""instanceId"":""i-89d1f7-ecf9d-47010"",""name"":""heart""}"
"d2ecfcd8-8d64-43ab-83c2-bd1bbfd2b15b","Red Hat Enterprise Linux",42,28,2508,"Sri Lanka","Curtis Garcia","Amazon Web Services","Stopped","2023-05-03 10:08:00.000","{""costCenter"":535,""instanceId"":""i-ead039be"",""name"":""by""}"
"d2f572cb-c5a6-4e7e-9c59-f76a3dfa9c57","Ubuntu",237,53,2944,"Venezuela","Melissa Williams","Microsoft Azure","Stopped","2023-05-08 03:13:47.000","{""costCenter"":792,""instanceId"":""i-cb7d07-50441-627e8"",""name"":""half""}"
"d2f67117-71fd-4cf5-8c1c-5074c1082552","Windows Server",220,28,3540,"Poland","Gary Marshall","Google Cloud Platform","Running","2023-05-06 04:48:22.000","{""costCenter"":307,""instanceId"":""6ac-69-bd10f485e217fa5"",""name"":""which""}"
"d332f865-525d-46ce-a92a-70db4a2596cb","Debian",215,25,1598,"Nigeria","Tamara Burch","Google Cloud Platform","Stopped","2023-05-03 06:27:52.000","{""costCenter"":898,""instanceId"":""a3a-a4-75e5291f57ff5f8"",""name"":""law""}"
"d3802b98-30c5-46ab-ad8a-942210e3e63f","Red Hat Enterprise Linux",77,63,4089,"France","Anthony Chavez","Microsoft Azure","Paused","2023-05-03 22:26:20.000","{""costCenter"":748,""instanceId"":""i-0dca9e-b6048-34ee9"",""name"":""year""}"
"d3aabe18-bcec-4a8b-9953-cdfd9643ef18","CentOS",112,56,3615,"Algeria","Amanda Brown","Microsoft Azure","Running","2023-05-08 21:20:13.000","{""costCenter"":799,""instanceId"":""i-11a431-8e4e7-4c57f"",""name"":""long""}"
"d3fcb0fd-cb18-4e57-b6d0-be71f768815f","Red Hat Enterprise Linux",194,58,2320,"French Southern Territories","Jason Chapman","Google Cloud Platform","Running","2023-05-02 10:50:08.000","{""costCenter"":477,""instanceId"":""331-24-abbaae6f071dbd0"",""name"":""outside""}"
"d42e92fd-ddc8-4113-a21b-d3b2dc3ccde8","Debian",87,25,1866,"Falkland Islands (Malvinas)","Richard Johnston","Microsoft Azure","Paused","2023-05-05 11:12:00.000","{""costCenter"":300,""instanceId"":""i-3b6a86-0b748-e544a"",""name"":""card""}"
"d4b9e01a-96c2-48e6-afa2-3f8984ed7063","Red Hat Enterprise Linux",141,11,2671,"Peru","Donna Pena","Microsoft Azure","Stopped","2023-05-06 21:58:45.000","{""costCenter"":289,""instanceId"":""i-b7f8d1-564bf-caa89"",""name"":""agree""}"
"d51765fd-5583-489f-9f76-90b97c73815d","CentOS",79,34,912,"Botswana","Heather Evans","Microsoft Azure","Stopped","2023-05-01 15:43:01.000","{""costCenter"":218,""instanceId"":""i-0ff579-6582e-0cc99"",""name"":""account""}"
"d5343c8f-d11b-4835-87e6-02c8fe6a0d1d","Debian",3,15,1073,"Haiti","Adrian Sanchez","Amazon Web Services","Running","2023-05-01 02:31:15.000","{""costCenter"":196,""instanceId"":""i-c643c694"",""name"":""phone""}"
"d57c6579-323e-48f8-aaaa-b7b7b8d3cd22","Windows Server",24,9,293,"French Polynesia","Tiffany Nelson","Amazon Web Services","Running","2023-05-05 00:52:42.000","{""costCenter"":238,""instanceId"":""i-d164bdd8"",""name"":""red""}"
"d642a0f8-9976-4de9-a721-ac2d120d3574","Windows Server",51,22,226,"United States Virgin Islands","William Acosta","Google Cloud Platform","Running","2023-05-07 22:29:21.000","{""costCenter"":183,""instanceId"":""dac-bd-970da474d0cd3e5"",""name"":""decision""}"
"d650f125-9be1-4e8d-bcff-c2bdaeb5241f","CentOS",115,59,2910,"Pitcairn Islands","Sarah Reed","Google Cloud Platform","Paused","2023-05-01 03:00:14.000","{""costCenter"":290,""instanceId"":""22e-cf-43482ff59bdf66f"",""name"":""goal""}"
"d6824353-8375-4784-a4e6-236120dffe0b","Ubuntu",107,5,891,"Guadeloupe","Steven Lee","Google Cloud Platform","Paused","2023-05-04 19:33:39.000","{""costCenter"":608,""instanceId"":""068-08-01fb64bd5b05d35"",""name"":""hand""}"
"d68bedc4-71ac-4946-9cb3-a28a31973403","Ubuntu",68,16,1002,"Ireland","Emily Castro","Amazon Web Services","Paused","2023-05-04 02:05:07.000","{""costCenter"":545,""instanceId"":""i-cbb926a9"",""name"":""new""}"
"d6ad903a-6501-4577-bb65-3980487ca38a","Ubuntu",255,1,2306,"Falkland Islands (Malvinas)","Sean Lopez","Microsoft Azure","Running","2023-05-06 02:28:25.000","{""costCenter"":501,""instanceId"":""i-ccfbb3-954c5-f1df5"",""name"":""might""}"
"d6ca5a7b-51ab-46f7-9146-ae722d867d5f","Ubuntu",104,11,217,"Ethiopia","Virginia Watts","Google Cloud Platform","Paused","2023-05-07 22:10:35.000","{""costCenter"":372,""instanceId"":""0d9-05-9a565910e16abde"",""name"":""understand""}"
"d6ebadee-08b1-42c3-890e-75602c853567","Debian",117,59,1598,"Uganda","Emily Nelson","Microsoft Azure","Stopped","2023-05-02 23:37:55.000","{""costCenter"":130,""instanceId"":""i-5a6940-958f3-0e234"",""name"":""often""}"
"d71475f9-c126-419c-9d02-28087180f780","Red Hat Enterprise Linux",214,46,2493,"Botswana","Loretta Moreno","Microsoft Azure","Paused","2023-05-05 20:08:24.000","{""costCenter"":609,""instanceId"":""i-d0fbe9-3736f-b7e0c"",""name"":""model""}"
"d74ff9e0-2d65-495a-a40f-5e8a7e366879","Debian",128,26,3151,"Antarctica (the territory South of 60 deg S)","Charles Lindsey","Amazon Web Services","Running","2023-05-07 15:07:10.000","{""costCenter"":483,""instanceId"":""i-35e5a707"",""name"":""member""}"
"d7704f72-ed5f-4f41-86e7-7980901695fc","Windows Server",60,4,1848,"Aruba","Edward Boone","Amazon Web Services","Running","2023-05-05 06:34:37.000","{""costCenter"":887,""instanceId"":""i-f1477e94"",""name"":""make""}"
"d78cf114-6162-44b5-87bb-1e6453baab1c","Ubuntu",72,52,3421,"Chile","Mrs. Jennifer Mann","Amazon Web Services","Paused","2023-05-08 16:57:01.000","{""costCenter"":428,""instanceId"":""i-004350c3"",""name"":""bit""}"
"d7df56ed-32e0-4dd2-a91a-1556ee282ca2","CentOS",242,19,1165,"Morocco","Tyler Ramirez","Microsoft Azure","Running","2023-05-06 20:16:39.000","{""costCenter"":475,""instanceId"":""i-d53de8-9c1a7-f2a77"",""name"":""level""}"
"d80f64f0-3620-49f1-87fe-3a13ffb3e7b8","Ubuntu",171,41,1248,"Ireland","Laura West","Microsoft Azure","Running","2023-05-02 20:02:46.000","{""costCenter"":832,""instanceId"":""i-a3be43-d6126-6c779"",""name"":""campaign""}"
"d8a3b5f9-8abd-482b-a76f-2988e9328aa1","Windows Server",128,45,3711,"Madagascar","Wayne Garcia","Google Cloud Platform","Stopped","2023-05-05 03:25:43.000","{""costCenter"":478,""instanceId"":""057-7d-b5cb7e4671a5ce5"",""name"":""card""}"
"d8c74fb5-5742-4405-98f8-7597300228d1","CentOS",241,60,2661,"Germany","Edward Espinoza","Microsoft Azure","Paused","2023-05-09 00:02:51.000","{""costCenter"":697,""instanceId"":""i-e42e37-440e0-25cab"",""name"":""life""}"
"d92950ae-7536-461f-b371-124957bc76b8","Debian",141,59,3309,"British Indian Ocean Territory (Chagos Archipelago)","Troy Diaz","Microsoft Azure","Paused","2023-05-04 12:05:37.000","{""costCenter"":320,""instanceId"":""i-7941d3-4373c-ae086"",""name"":""value""}"
"d930408e-3433-477a-a47b-6f745c4c8c75","Debian",198,18,2468,"Tajikistan","Timothy Turner","Microsoft Azure","Paused","2023-05-08 07:47:08.000","{""costCenter"":820,""instanceId"":""i-453c32-4e241-dd613"",""name"":""name""}"
"d932d211-c3dd-4a9e-a3da-6376d47a9ef5","CentOS",179,59,1789,"Equatorial Guinea","Regina Zhang","Google Cloud Platform","Running","2023-05-01 09:47:17.000","{""costCenter"":688,""instanceId"":""4cc-83-215ecfb3c4ad353"",""name"":""realize""}"
"d964baaa-f2a7-4c6b-b489-ca347abf022c","CentOS",84,34,675,"Reunion","Michael Rivera","Google Cloud Platform","Running","2023-05-02 16:29:20.000","{""costCenter"":765,""instanceId"":""998-06-f4a3900c0b180a8"",""name"":""realize""}"
"da6b74e9-5c6a-486a-bd56-081869e5da6b","Debian",89,59,2166,"Serbia","Beverly Shelton","Google Cloud Platform","Paused","2023-05-08 11:53:23.000","{""costCenter"":387,""instanceId"":""389-4f-777c2b1ed75c241"",""name"":""evening""}"
"da728236-335f-4aec-9953-3ff1f37abbfb","Red Hat Enterprise Linux",120,55,2114,"Palau","Elizabeth Hernandez","Google Cloud Platform","Paused","2023-05-04 00:34:34.000","{""costCenter"":624,""instanceId"":""bd8-e6-292d58e5c7597ec"",""name"":""serve""}"
"dac0c94c-407d-410e-9e77-ee71acde4360","CentOS",112,56,173,"Cape Verde","Michael Perez","Amazon Web Services","Paused","2023-05-07 12:33:38.000","{""costCenter"":311,""instanceId"":""i-20a911fd"",""name"":""north""}"
"db4456c7-9e23-4b01-9271-1c8b42b0f47a","Ubuntu",138,51,3442,"Oman","Jon Kelley","Microsoft Azure","Stopped","2023-05-04 00:17:56.000","{""costCenter"":229,""instanceId"":""i-578049-12a8e-89bea"",""name"":""partner""}"
"dbe3c974-75b0-4f6f-b709-62e70d3b5047","Debian",215,64,3281,"Niger","Kristi Webb","Google Cloud Platform","Stopped","2023-05-05 21:27:06.000","{""costCenter"":976,""instanceId"":""a8c-aa-636dc3b4c4a78de"",""name"":""always""}"
"dcbabb25-96b9-47fd-82dd-c36e2d4dc911","Red Hat Enterprise Linux",252,41,576,"Svalbard & Jan Mayen Islands","Jonathan Booker","Google Cloud Platform","Stopped","2023-05-01 23:26:26.000","{""costCenter"":318,""instanceId"":""df3-fb-4675b9e9a2c7ed2"",""name"":""voice""}"
"dcbea14d-517a-4c82-9868-bf81900fa49d","Red Hat Enterprise Linux",127,35,63,"Saudi Arabia","Steven Francis","Amazon Web Services","Stopped","2023-05-08 08:13:07.000","{""costCenter"":244,""instanceId"":""i-8a72d3ea"",""name"":""Congress""}"
"dccd5ded-9684-4f23-bcd9-1826dc28124f","Debian",163,40,2785,"Samoa","Andrew Clark","Google Cloud Platform","Stopped","2023-05-02 19:21:31.000","{""costCenter"":366,""instanceId"":""4b3-22-fcfbc5eccd63fff"",""name"":""level""}"
"dce9e95d-0253-4e42-91c5-9be2e46bbd3f","Ubuntu",190,15,3421,"Zimbabwe","Christopher Zavala","Microsoft Azure","Running","2023-05-04 07:52:25.000","{""costCenter"":131,""instanceId"":""i-7bf6c3-6bc6b-43aa9"",""name"":""during""}"
"dcec1f07-fedf-4396-830c-2c1cc095f385","Red Hat Enterprise Linux",83,41,312,"Iraq","Daniel Nelson","Amazon Web Services","Stopped","2023-05-01 06:24:12.000","{""costCenter"":377,""instanceId"":""i-04539207"",""name"":""best""}"
"dd1025ad-cd68-4311-9b6a-25c5ffdfce43","Red Hat Enterprise Linux",5,41,1791,"Korea","Claudia Richardson","Google Cloud Platform","Running","2023-05-03 05:04:26.000","{""costCenter"":314,""instanceId"":""786-2a-a37b789c0d2113e"",""name"":""future""}"
"dd4968ed-6c61-4e87-a221-c02707424c5a","CentOS",37,44,464,"Mayotte","Justin Fitzgerald","Microsoft Azure","Paused","2023-05-08 22:25:10.000","{""costCenter"":963,""instanceId"":""i-98628d-18435-8d2f6"",""name"":""himself""}"
"dd51d2cc-c3e4-4f1d-8ac6-ffed3adccb93","Windows Server",123,16,1060,"Mexico","Ronald Alvarez DDS","Google Cloud Platform","Running","2023-05-04 14:37:52.000","{""costCenter"":910,""instanceId"":""55f-b5-d203db71ae2dd4c"",""name"":""score""}"
"dd5e1284-f1a3-42f0-bdb2-f2311821e34e","Ubuntu",86,11,3245,"Togo","Jenna Webster","Microsoft Azure","Running","2023-05-02 22:00:59.000","{""costCenter"":640,""instanceId"":""i-7ea3ec-75c41-94626"",""name"":""tell""}"
"dd677075-47ce-4b3d-908f-4ecfe9d41d4c","Ubuntu",57,41,2409,"Zimbabwe","Robert Williams","Amazon Web Services","Running","2023-05-06 01:04:13.000","{""costCenter"":579,""instanceId"":""i-5e1c725e"",""name"":""compare""}"
"dde86501-1438-40ed-afa1-86a4c76b558c","Red Hat Enterprise Linux",16,43,2202,"Greece","Sherry Williams","Microsoft Azure","Running","2023-05-01 21:41:26.000","{""costCenter"":145,""instanceId"":""i-203499-e2fac-57fdd"",""name"":""up""}"
"de72c630-ecd3-49a8-ad7a-cc66d1bc3aea","CentOS",188,39,2956,"Iceland","Allison Mendez","Google Cloud Platform","Running","2023-05-09 18:13:16.000","{""costCenter"":504,""instanceId"":""85c-e4-5dbd2207e72d76b"",""name"":""understand""}"
"dec6661f-04f2-4aae-a85e-865038835c2d","Red Hat Enterprise Linux",207,59,3287,"Wallis and Futuna","Cynthia Odonnell","Google Cloud Platform","Running","2023-05-07 05:25:50.000","{""costCenter"":331,""instanceId"":""e94-27-dee00a84a6c1b02"",""name"":""assume""}"
"deed88ed-3624-4f6a-ab5d-38f3a790689d","Red Hat Enterprise Linux",249,11,1081,"Malta","Dylan Johnson","Microsoft Azure","Paused","2023-05-09 16:43:12.000","{""costCenter"":595,""instanceId"":""i-4f241e-1fa41-6b358"",""name"":""as""}"
"df5d9a0a-da04-4711-b795-7ff36070e99b","Ubuntu",223,42,1458,"Jersey","Kathy Spears","Microsoft Azure","Running","2023-05-09 15:42:25.000","{""costCenter"":703,""instanceId"":""i-8e1894-fde91-d3f3a"",""name"":""apply""}"
"df753391-1335-42c9-9ee1-0d538044e1de","CentOS",222,6,3192,"Libyan Arab Jamahiriya","Sarah Morrison","Google Cloud Platform","Stopped","2023-05-01 12:48:27.000","{""costCenter"":533,""instanceId"":""5a6-97-226e72cc77569f6"",""name"":""later""}"
"dfbae463-a3c0-45be-bf24-aa6b8b5acd88","Debian",180,41,4075,"British Indian Ocean Territory (Chagos Archipelago)","Edward Frost","Google Cloud Platform","Paused","2023-05-04 08:55:58.000","{""costCenter"":438,""instanceId"":""79d-0c-60d21f828c40c59"",""name"":""try""}"
"dfed58e6-a046-4bf0-8437-339ba6f721c2","Ubuntu",64,3,144,"Mozambique","Veronica Griffin","Google Cloud Platform","Stopped","2023-05-07 03:05:02.000","{""costCenter"":366,""instanceId"":""ea4-8c-385bedb69a2d0ae"",""name"":""think""}"
"e11337ea-9b46-4c36-bdf0-322e790e62b4","CentOS",10,42,2430,"Macao","Melissa Price","Google Cloud Platform","Running","2023-05-08 04:52:45.000","{""costCenter"":724,""instanceId"":""08b-dc-1c3f9fdf39302be"",""name"":""bank""}"
"e1232dea-2b39-4e1f-9ab7-b44261ca3aab","Red Hat Enterprise Linux 8",256,32,2048,"us-east-1","Mike Mitrowski","Amazon Web Services","Stopped","2023-04-28 16:59:59.000","{""costCenter"":584,""instanceId"":""i-3c66d7a6"",""name"":""kafka-test""}"
"e15a3783-5d44-4693-ae70-7995f687423e","Ubuntu",17,64,695,"Kazakhstan","Cheryl Mccoy","Amazon Web Services","Paused","2023-05-03 16:02:34.000","{""costCenter"":655,""instanceId"":""i-3308a68c"",""name"":""voice""}"
"e1ccfae5-8f5b-4862-b819-2ceac90ede73","Ubuntu",131,26,1660,"Malaysia","Kevin Hayden","Amazon Web Services","Running","2023-05-01 11:02:24.000","{""costCenter"":277,""instanceId"":""i-d8def655"",""name"":""top""}"
"e216b3ea-03eb-413e-a207-f3fb9020ed84","Ubuntu",235,5,1555,"Liechtenstein","Jeremy Mcgee","Microsoft Azure","Stopped","2023-05-05 17:28:43.000","{""costCenter"":633,""instanceId"":""i-f55158-8b72e-27916"",""name"":""here""}"
"e27aaecf-c4ca-44af-992f-1035d8b5e0fc","Red Hat Enterprise Linux",168,55,1766,"Argentina","Todd Smith","Amazon Web Services","Running","2023-05-07 20:08:26.000","{""costCenter"":479,""instanceId"":""i-aa8470a1"",""name"":""though""}"
"e2f0cbf8-d164-4293-b957-2001afec3632","CentOS",153,22,866,"Samoa","William Boyle","Amazon Web Services","Running","2023-05-07 07:04:58.000","{""costCenter"":467,""instanceId"":""i-752d8e3f"",""name"":""particularly""}"
"e311777b-b8bd-49f7-9b47-b7374c032e37","Debian",208,45,727,"Seychelles","Jennifer Harrell","Microsoft Azure","Running","2023-05-02 13:21:00.000","{""costCenter"":334,""instanceId"":""i-28fa7e-da873-13e50"",""name"":""writer""}"
"e334afde-84d7-4f57-b168-4805c7ee1700","CentOS",38,46,3003,"Saint Kitts and Nevis","Richard Frazier","Google Cloud Platform","Running","2023-05-01 04:35:59.000","{""costCenter"":104,""instanceId"":""831-bc-5e7129425c89786"",""name"":""dog""}"
"e337f75d-5fed-4239-beeb-b09523551037","Debian",46,52,4069,"New Caledonia","David Rogers","Microsoft Azure","Stopped","2023-05-03 16:24:06.000","{""costCenter"":576,""instanceId"":""i-41de15-4622e-46e62"",""name"":""a""}"
"e355e87d-2aa6-4920-9c27-e7cdd7c2a6bc","Windows Server",30,13,1785,"Brunei Darussalam","Breanna Jordan","Microsoft Azure","Paused","2023-05-04 19:48:56.000","{""costCenter"":316,""instanceId"":""i-4fd082-ebf18-f6518"",""name"":""bag""}"
